member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,next_payment_date,last_credit_pull_date,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type
10330377,18000,18000.0,18000.0,60 ,23.1,508.47,E,E4,6 ,MORTGAGE,78200.0,Source Verified,Nov-2019,Charged Off,n,debt_consolidation,19.31,2,Jun-2006,0,9.0,,19,42,0.0,0.0,8135.07,8135.07,3001.34,5133.73,0.0,0.0,0.0,Mar-2021,508.47,,Jan-2022,0.0,,1,INDIVIDUAL
10330165,28000,28000.0,28000.0,60 ,24.5,813.65,F,F3,3 ,OWN,106500.0,Source Verified,Nov-2019,Charged Off,n,debt_consolidation,22.69,3,Aug-1997,0,20.0,,13,23,0.0,0.0,16269.46,16269.46,5902.94,10366.52,0.0,0.0,0.0,Jul-2021,813.65,,Jan-2022,0.0,,1,INDIVIDUAL
10330141,11325,11325.0,11325.0,60 ,19.2,295.03,D,D3,10+ ,RENT,48000.0,Source Verified,Nov-2019,Charged Off,n,major_purchase,4.85,0,Aug-1998,0,,,5,11,0.0,0.0,3003.54,3003.54,587.33,886.98,0.0,1529.23,15.2922999967,Apr-2020,295.03,,Sep-2020,0.0,,1,INDIVIDUAL
10329943,18450,18450.0,18450.0,60 ,17.76,466.11,D,D1,10+ ,MORTGAGE,78000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,14.11,2,Jul-1990,4,8.0,,6,27,0.0,0.0,7782.72,7782.72,1626.02,2100.97,0.0,4055.73,730.031399998,Jul-2020,466.11,,Dec-2020,0.0,10.0,1,INDIVIDUAL
10329941,3800,3800.0,3800.0,36 ,24.99,151.07,F,F4,4 ,MORTGAGE,35000.0,Verified,Nov-2019,Charged Off,n,home_improvement,6.79,0,Sep-2010,2,,,4,4,0.0,0.0,1112.25,1112.25,296.85,307.43,0.0,507.97,5.0797,Mar-2020,151.07,,Aug-2020,0.0,,1,INDIVIDUAL
10329247,16000,16000.0,16000.0,36 ,14.3,549.18,C,C1,2 ,RENT,140000.0,Source Verified,Nov-2019,Charged Off,n,debt_consolidation,14.31,0,Mar-2002,0,,,6,9,0.0,0.0,2742.02,2742.02,358.09,190.44,0.0,2193.49,21.9349000029,Dec-2019,549.18,,Jun-2020,1.0,,1,INDIVIDUAL
10328745,35000,35000.0,35000.0,,12.85,1176.77,B,B4,1 ,RENT,93500.0,Verified,Dec-2019,Charged Off,n,debt_consolidation,21.29,0,Jun-1996,1,,,16,42,0.0,0.0,15297.47,15297.47,11122.22,4175.25,0.0,0.0,0.0,Jan-2021,1176.77,,Jan-2022,0.0,,1,INDIVIDUAL
10327463,8225,8225.0,8225.0,36 ,16.2,289.98,C,C4,6 ,MORTGAGE,61000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,25.02,0,Aug-2005,1,66.0,96.0,14,21,0.0,0.0,3268.33,3268.33,1500.94,818.75,0.0,948.64,9.4864000005,Jul-2020,289.98,,Dec-2020,0.0,66.0,1,INDIVIDUAL
10327385,35000,35000.0,35000.0,60 ,21.7,960.71,E,E2,5 ,MORTGAGE,96000.0,Source Verified,Nov-2019,Charged Off,n,home_improvement,15.94,0,Apr-2004,3,,,10,15,0.0,0.0,5943.66,5943.66,327.71,632.77,0.0,4983.18,49.8318000011,Dec-2019,960.71,,May-2020,0.0,,1,INDIVIDUAL
10327341,17050,17050.0,17050.0,60 ,20.2,453.63,D,D5,5 ,MORTGAGE,39000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,13.6,0,May-2003,0,75.0,,9,16,0.0,0.0,9072.12,9072.12,3698.24,5373.88,0.0,0.0,0.0,Aug-2021,453.63,,Jan-2022,0.0,75.0,1,INDIVIDUAL
10327139,10000,10000.0,10000.0,60 ,16.99,248.48,D,D1,10+ ,MORTGAGE,80000.0,Verified,Dec-2019,Charged Off,n,other,12.53,0,Jul-1999,1,,,17,41,0.0,0.0,3523.3,3523.3,1018.24,1217.72,0.0,1287.34,12.8734,Sep-2020,248.48,,Feb-2021,0.0,,1,INDIVIDUAL
10327136,15000,15000.0,15000.0,60 ,15.1,357.64,C,C2,< 1 ,MORTGAGE,90000.0,Source Verified,Oct-2019,Charged Off,n,debt_consolidation,25.1,0,Jun-2003,4,,,10,23,0.0,0.0,6795.1,6795.1,3599.56,3195.54,0.0,0.0,0.0,Jun-2021,357.64,,Dec-2021,0.0,,1,INDIVIDUAL
10326888,35000,35000.0,35000.0,60 ,24.5,1017.07,F,F3,9 ,RENT,82000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,21.45,0,Aug-1989,0,73.0,,6,14,0.0,0.0,20795.12,20795.12,5245.54,10006.34,0.0,5543.24,997.783199997,Feb-2021,1017.07,,Jul-2021,0.0,,1,INDIVIDUAL
10322607,3650,3650.0,3650.0,36 ,,141.49,E,E4,3 ,RENT,22680.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,30.0,0,Sep-2006,0,,,8,22,0.0,0.0,1131.02,1131.02,609.26,521.76,0.0,0.0,0.0,Jul-2020,141.49,,Jan-2022,0.0,,1,INDIVIDUAL
10322331,5000,5000.0,5000.0,36 ,13.67,170.09,B,B5,2 ,RENT,25000.0,Not Verified,Nov-2019,Charged Off,n,debt_consolidation,19.54,0,Apr-2005,1,83.0,,8,13,0.0,0.0,2972.04,2972.04,1706.49,674.56,0.0,590.99,106.3782,Jan-2021,170.09,,Jun-2021,0.0,83.0,1,INDIVIDUAL
10322167,5000,5000.0,5000.0,36 ,21.0,188.38,E,E1,6 ,MORTGAGE,60000.0,Source Verified,Nov-2019,Charged Off,n,other,18.6,1,Nov-1989,0,9.0,55.0,5,9,0.0,0.0,1757.51,1757.51,632.21,497.74,0.0,627.56,6.2756,May-2020,188.38,,Oct-2020,0.0,,1,INDIVIDUAL
10321784,9000,9000.0,9000.0,36 ,18.55,327.87,D,D2,,MORTGAGE,69786.0,Verified,Nov-2019,Charged Off,n,other,13.19,0,Aug-1992,0,,,7,20,0.0,0.0,6557.25,6557.25,4384.14,2173.11,0.0,0.0,0.0,Jul-2021,327.87,,Dec-2021,0.0,,1,INDIVIDUAL
10321369,20000,20000.0,20000.0,60 ,20.2,532.11,D,D5,5 ,RENT,92400.0,Source Verified,Nov-2019,Charged Off,n,car,11.39,0,Sep-2000,0,81.0,,4,18,0.0,0.0,4371.52,4371.52,596.05,999.74,0.0,2775.73,27.7573,Feb-2020,532.11,,Jul-2020,0.0,81.0,1,INDIVIDUAL
10321126,24375,24375.0,24375.0,36 ,15.1,846.17,C,C2,10+ ,MORTGAGE,55000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,14.38,0,May-2005,0,,,10,14,0.0,0.0,9567.04,9567.04,4510.03,2258.55,0.0,2798.46,27.9845999986,Jul-2020,846.17,,Dec-2020,0.0,,1,INDIVIDUAL
10320871,6150,6150.0,6150.0,36 ,16.2,216.83,C,C4,1 ,RENT,21600.0,Verified,Nov-2019,Charged Off,n,other,26.28,0,Nov-2005,0,,,15,22,0.0,0.0,1657.87,1657.87,546.12,321.14,0.0,790.61,7.9061000001,Mar-2020,216.83,,Aug-2020,0.0,,1,INDIVIDUAL
10320667,12000,,12000.0,60 ,20.2,319.27,D,D5,10+ ,RENT,51500.0,Source Verified,Nov-2019,Charged Off,n,debt_consolidation,9.3,0,Jun-1993,1,75.0,,10,24,0.0,0.0,7206.78,7206.78,2285.61,3140.81,0.0,1780.36,320.4648,Apr-2021,319.27,,Sep-2021,0.0,,1,INDIVIDUAL
10320063,20000,20000.0,19950.0,36 ,7.9,625.81,A,A4,10+ ,OWN,96000.0,Source Verified,Nov-2019,Charged Off,n,credit_card,12.19,0,Oct-2005,0,,,12,20,0.0,0.0,11263.26,11235.11,9409.17,1854.09,0.0,0.0,0.0,May-2021,625.81,,Dec-2021,0.0,,1,INDIVIDUAL
10319926,3000,3000.0,3000.0,36 ,16.2,105.77,C,C4,6 ,RENT,45000.0,Verified,Nov-2019,Charged Off,n,vacation,8.29,0,Jun-2008,2,,,12,17,0.0,0.0,1803.75,1803.75,547.32,298.54,0.0,957.89,165.4026,Jul-2020,105.77,,Dec-2020,0.0,,1,INDIVIDUAL
10319877,9325,9325.0,9325.0,36 ,17.1,332.93,C,C5,8 ,RENT,27000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,25.56,0,Nov-2003,1,,,16,28,0.0,0.0,2537.16,2537.16,817.17,514.07,0.0,1205.92,12.0591999995,Mar-2020,332.93,,Aug-2020,0.0,,1,INDIVIDUAL
10319274,12300,12300.0,12300.0,60 ,23.1,347.45,E,E4,10+ ,RENT,56000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,9.47,0,Jul-2000,0,,,8,18,0.0,0.0,5430.7,5430.7,1341.12,2479.24,0.0,1610.34,289.861200002,Oct-2020,347.45,,Mar-2021,0.0,,1,INDIVIDUAL
10319000,20000,20000.0,20000.0,36 ,15.61,699.3,C,C3,3 ,RENT,110000.0,Verified,Nov-2019,Charged Off,n,credit_card,27.44,3,Jan-2002,4,0.0,,19,38,0.0,0.0,5591.58,5591.58,3675.45,1916.13,0.0,0.0,0.0,Jul-2020,699.3,,Jan-2022,0.0,0.0,1,INDIVIDUAL
10318278,9750,9750.0,9750.0,36 ,20.2,363.34,D,D5,< 1 ,MORTGAGE,33208.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,33.25,0,Nov-1975,1,,62.0,11,22,0.0,0.0,5086.67,5086.67,3115.66,1971.01,0.0,0.0,0.0,Feb-2021,363.34,,Oct-2020,0.0,,1,INDIVIDUAL
10317625,12000,12000.0,11950.0,36 ,,385.35,B,B1,3 ,MORTGAGE,63000.0,Verified,Nov-2019,Charged Off,n,credit_card,29.5,0,Oct-1999,0,40.0,,10,43,0.0,0.0,4763.88,4744.04,2681.96,784.57,0.0,1297.35,12.9735,Aug-2020,385.35,,Jan-2021,0.0,40.0,1,INDIVIDUAL
10317608,2000,2000.0,2000.0,36 ,17.1,71.41,C,C5,1 ,MORTGAGE,84000.0,Verified,Nov-2019,Charged Off,n,major_purchase,33.27,0,Dec-1999,0,,,17,36,0.0,0.0,725.41,725.41,175.27,110.25,0.0,439.89,79.1802,Mar-2020,71.41,,May-2020,0.0,,1,INDIVIDUAL
10317454,9750,9750.0,9750.0,36 ,13.67,331.68,B,B5,10+ ,OWN,28000.0,Source Verified,Nov-2019,Charged Off,n,debt_consolidation,19.42,0,Oct-1995,0,,,8,12,0.0,0.0,6965.28,6965.28,5200.7,1764.58,0.0,0.0,0.0,Aug-2021,331.68,,Aug-2021,0.0,,1,INDIVIDUAL
10317004,20000,,20000.0,36 ,14.3,686.48,C,C1,5 ,MORTGAGE,50000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,21.19,0,Jan-1985,0,65.0,,13,29,0.0,0.0,13163.25,13163.25,7846.35,3134.45,0.0,2182.45,392.841,Mar-2021,686.48,,Aug-2021,0.0,65.0,1,INDIVIDUAL
10312618,10000,10000.0,10000.0,36 ,,352.56,C,C4,5 ,RENT,40000.0,Source Verified,Nov-2019,Charged Off,n,small_business,17.19,1,Dec-2005,4,5.0,,6,14,0.0,0.0,7403.1,7403.1,5241.22,2161.88,0.0,0.0,0.0,Aug-2021,352.56,,Jan-2022,0.0,,1,INDIVIDUAL
10312583,8325,8325.0,8325.0,36 ,16.2,293.51,C,C4,4 ,MORTGAGE,35442.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,33.66,0,Oct-1995,0,31.0,54.0,13,40,0.0,0.0,7236.53,7236.53,5171.68,2064.85,0.0,0.0,0.0,Dec-2021,692.0,,Jan-2022,0.0,,1,INDIVIDUAL
10312265,4000,4000.0,4000.0,36 ,,141.03,C,C4,5 ,RENT,90000.0,Not Verified,Nov-2019,Charged Off,n,debt_consolidation,0.88,0,Sep-1995,1,,,2,3,0.0,0.0,2231.26,2231.26,1227.56,605.56,0.0,398.14,71.6652,Dec-2020,141.03,,May-2021,0.0,,1,INDIVIDUAL
10312029,7125,7125.0,7125.0,36 ,18.55,259.56,D,D2,10+ ,RENT,45000.0,Not Verified,Nov-2019,Charged Off,n,credit_card,12.69,0,May-2003,2,72.0,,10,14,0.0,0.0,3114.48,3114.48,1953.47,1161.01,0.0,0.0,0.0,Nov-2020,259.56,,Jan-2022,0.0,72.0,1,INDIVIDUAL
10311369,28000,28000.0,28000.0,36 ,9.67,899.15,B,B1,2 ,OWN,180000.0,Verified,Nov-2019,Charged Off,n,credit_card,7.86,0,Jul-1971,1,79.0,,12,23,0.0,0.0,16181.37,16181.37,12987.97,3193.4,0.0,0.0,0.0,Jun-2021,899.15,,Dec-2021,0.0,,1,INDIVIDUAL
10311199,10000,10000.0,10000.0,60 ,21.7,274.49,E,E2,2 ,MORTGAGE,62000.0,Verified,Nov-2019,Charged Off,n,moving,7.13,0,Feb-2002,2,,,4,6,0.0,0.0,2233.98,2233.98,284.0,538.44,14.982446186,1396.56,13.9656,Feb-2020,563.98,,Jul-2020,0.0,,1,INDIVIDUAL
10310596,22500,22500.0,22500.0,36 ,,810.73,D,D1,1 ,RENT,62300.0,Source Verified,Nov-2019,Charged Off,n,credit_card,24.5,0,Nov-1976,0,70.0,,22,38,0.0,0.0,11825.41,11825.41,5665.71,3765.78,40.54,2353.38,423.6084,Dec-2020,455.0,,Mar-2021,0.0,,1,INDIVIDUAL
10310345,4000,4000.0,4000.0,36 ,15.1,138.86,C,C2,5 ,MORTGAGE,50000.0,Not Verified,Nov-2019,Charged Off,n,vacation,9.99,0,Aug-2006,0,47.0,,9,25,0.0,0.0,2498.85,2498.85,1775.51,723.34,0.0,0.0,0.0,May-2021,138.86,,Dec-2021,0.0,47.0,1,INDIVIDUAL
10309811,8500,8500.0,8500.0,60 ,12.99,193.36,B,B4,< 1 ,RENT,35870.0,Source Verified,Nov-2019,Charged Off,n,debt_consolidation,24.32,0,Feb-2004,0,,,6,13,0.0,0.0,1160.16,1160.16,624.78,535.38,0.0,0.0,0.0,May-2020,193.36,,Jan-2022,0.0,,1,INDIVIDUAL
10309763,8875,8875.0,8875.0,36 ,19.52,327.67,D,D4,5 ,RENT,40000.0,Not Verified,Nov-2019,Charged Off,n,debt_consolidation,7.27,0,Mar-2009,1,,,11,12,0.0,0.0,1966.02,1966.02,1145.53,820.49,0.0,0.0,0.0,May-2020,327.67,,Jan-2022,0.0,,1,INDIVIDUAL
10309717,14000,14000.0,14000.0,60 ,18.55,359.72,D,D2,3 ,RENT,52000.0,Verified,Nov-2019,Charged Off,n,credit_card,24.79,1,Sep-2004,2,14.0,,9,30,0.0,0.0,7194.07,7194.07,3328.56,3865.51,0.0,0.0,0.0,Jul-2021,359.72,,Jan-2022,0.0,38.0,1,INDIVIDUAL
10309378,15000,15000.0,15000.0,36 ,8.9,476.3,A,A5,10+ ,RENT,43700.0,Source Verified,Nov-2019,Charged Off,n,debt_consolidation,28.37,0,Nov-1999,1,,100.0,19,40,0.0,0.0,10476.17,10476.17,8686.69,1789.48,0.0,0.0,0.0,Sep-2021,476.3,,Jan-2022,0.0,,1,INDIVIDUAL
10309112,24200,24200.0,24200.0,60 ,20.2,643.85,D,D5,< 1 ,RENT,55000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,14.1,0,Nov-2003,2,,,14,32,0.0,0.0,9576.51,9576.51,2550.93,3884.03,0.0,3141.55,31.4154999976,Oct-2020,643.85,,Feb-2021,0.0,,1,INDIVIDUAL
10308846,25000,25000.0,25000.0,36 ,,767.6,A,A2,10+ ,MORTGAGE,180000.0,Verified,Nov-2019,Charged Off,n,credit_card,9.71,0,Sep-1995,1,35.0,,7,32,0.0,0.0,11398.0,11398.0,5133.83,1004.57,0.0,5259.6,868.0788,Jul-2020,767.6,,Nov-2020,0.0,35.0,1,INDIVIDUAL
10308667,15000,,15000.0,36 ,11.99,498.15,B,B3,8 ,RENT,51000.0,Verified,Nov-2019,Charged Off,n,credit_card,22.42,1,Nov-2001,1,8.0,,8,17,0.0,0.0,5977.56,5977.56,4416.62,1560.94,0.0,0.0,0.0,Nov-2020,498.15,,Jan-2022,0.0,,1,INDIVIDUAL
10306729,6000,6000.0,6000.0,36 ,11.99,199.26,B,B3,5 ,RENT,65000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,32.68,0,Jun-2005,0,47.0,37.0,10,51,0.0,0.0,1840.5,1840.5,279.96,118.48,0.0,1442.06,252.5598,Jan-2020,199.26,,Jun-2020,0.0,47.0,1,INDIVIDUAL
10297907,10000,10000.0,10000.0,60 ,17.76,252.64,D,D1,3 ,RENT,30000.0,Verified,Nov-2019,Charged Off,n,credit_card,23.04,0,Apr-2004,0,,,13,23,0.0,0.0,1262.96,1262.96,538.82,724.14,0.0,0.0,0.0,Apr-2020,252.64,,Jan-2022,0.0,,1,INDIVIDUAL
10297618,24000,24000.0,24000.0,60 ,17.1,597.76,C,C5,1 ,RENT,72225.0,Source Verified,Dec-2019,Charged Off,n,credit_card,24.21,0,Sep-2002,0,,,17,38,0.0,0.0,12549.01,12549.01,4243.67,4722.53,0.0,3582.81,644.9058,Mar-2021,597.76,,Aug-2021,0.0,,1,INDIVIDUAL
10297284,22750,22750.0,22750.0,60 ,19.52,596.68,D,D4,10+ ,MORTGAGE,51000.0,Verified,Nov-2019,Charged Off,n,credit_card,18.05,0,Dec-1990,0,,109.0,11,17,0.0,0.0,12955.22,12955.22,4103.51,5443.16,0.0,3408.55,613.539,Apr-2021,596.68,,Aug-2021,0.0,,1,INDIVIDUAL
10297189,15000,15000.0,15000.0,36 ,11.99,498.15,B,B3,10+ ,OWN,60000.0,Not Verified,Nov-2019,Charged Off,n,credit_card,15.2,0,Nov-1996,0,25.0,,6,19,0.0,0.0,8468.28,8468.28,6418.24,2050.04,0.0,0.0,0.0,May-2021,498.15,,Jan-2022,0.0,37.0,1,INDIVIDUAL
10297121,3000,,3000.0,,16.2,105.77,C,C4,,RENT,11193.0,Verified,Nov-2019,Charged Off,n,credit_card,24.68,0,Aug-2002,2,,,8,17,0.0,0.0,2115.32,2115.32,1487.14,628.18,0.0,0.0,0.0,Jul-2021,105.77,,Jan-2022,0.0,,1,INDIVIDUAL
10296829,20000,,20000.0,36 ,18.55,728.58,D,D2,10+ ,RENT,55000.0,Source Verified,Dec-2019,Charged Off,n,credit_card,26.64,0,Apr-2004,4,,106.0,12,24,0.0,0.0,7285.74,7285.74,4498.21,2787.53,0.0,0.0,0.0,Oct-2020,728.58,,Jan-2022,0.0,,1,INDIVIDUAL
10296731,19575,19575.0,19575.0,36 ,20.2,729.48,D,D5,,MORTGAGE,50000.0,Verified,Dec-2019,Charged Off,n,other,26.07,0,Oct-1990,0,33.0,,13,30,0.0,0.0,12652.86,12652.86,6254.88,3956.8,0.0,2441.18,439.412400001,Feb-2021,729.48,,Jul-2021,0.0,33.0,1,INDIVIDUAL
10287506,20000,20000.0,19950.0,36 ,7.9,625.81,A,A4,10+ ,RENT,62000.0,Verified,Nov-2019,Charged Off,n,credit_card,23.38,0,Sep-1995,0,,,25,57,0.0,0.0,4418.02,4406.98,1490.61,384.81,0.0,2542.6,25.426,Feb-2020,625.81,,Jul-2020,0.0,,1,INDIVIDUAL
10287153,14000,14000.0,14000.0,36 ,7.9,438.07,A,A4,7 ,MORTGAGE,64000.0,Not Verified,Nov-2019,Charged Off,n,credit_card,3.24,0,Jun-1989,0,,97.0,9,17,0.0,0.0,6131.6,6131.6,5054.33,1077.27,0.0,0.0,0.0,Jan-2021,438.07,,Jan-2022,0.0,,1,INDIVIDUAL
10267369,15350,15350.0,15350.0,60 ,22.4,427.45,E,E3,4 ,MORTGAGE,108000.0,Source Verified,Nov-2019,Charged Off,n,debt_consolidation,10.47,0,Jun-2003,1,31.0,,11,23,0.0,0.0,4298.91,4298.91,470.45,1688.17,0.0,2140.29,21.4028999979,May-2020,856.41,,Sep-2020,0.0,31.0,1,INDIVIDUAL
10267095,28000,28000.0,28000.0,36 ,15.1,972.01,C,C2,6 ,RENT,88400.0,Verified,Nov-2019,Charged Off,n,credit_card,23.08,0,Jul-1998,1,,,16,27,0.0,0.0,21383.44,21383.44,15594.19,5789.25,0.0,0.0,0.0,Sep-2021,972.01,,Jan-2022,0.0,,1,INDIVIDUAL
10266877,16000,16000.0,16000.0,60 ,18.55,411.1,D,D2,5 ,MORTGAGE,50000.0,Source Verified,Oct-2019,Charged Off,n,debt_consolidation,22.47,0,Aug-1996,2,58.0,,11,26,0.0,0.0,9044.08,9044.08,4252.56,4791.52,0.0,0.0,0.0,Sep-2021,411.1,,Jan-2022,0.0,58.0,1,INDIVIDUAL
10257098,8300,8300.0,8300.0,36 ,7.62,258.64,A,A3,< 1 ,MORTGAGE,84000.0,Not Verified,Nov-2019,Charged Off,n,debt_consolidation,7.62,0,Sep-1996,1,,,13,37,0.0,0.0,3669.23,3669.23,2295.17,549.87,0.0,824.19,8.2419,Nov-2020,258.64,,Mar-2021,0.0,,1,INDIVIDUAL
10256738,10000,10000.0,10000.0,36 ,17.76,360.33,D,D1,10+ ,RENT,55200.0,Verified,Nov-2019,Charged Off,n,major_purchase,9.8,2,Apr-1986,1,21.0,,8,25,0.0,0.0,7206.51,7206.51,4900.14,2306.37,0.0,0.0,0.0,Jul-2021,360.33,,Jan-2022,0.0,21.0,1,INDIVIDUAL
10247251,10000,,10000.0,36 ,14.3,343.24,C,C1,10+ ,RENT,40000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,33.99,0,Aug-2000,0,55.0,,18,36,0.0,0.0,6162.12,6162.12,3129.99,1331.2,0.0,1700.93,306.1674,Dec-2020,343.24,,Jan-2022,0.0,55.0,1,INDIVIDUAL
10247074,25000,25000.0,25000.0,36 ,6.62,767.6,A,A2,7 ,OWN,85000.0,Source Verified,Nov-2019,Charged Off,n,credit_card,18.14,0,Nov-2002,0,30.0,,10,22,0.0,0.0,10741.42,10741.42,9134.65,1606.77,0.0,0.0,0.0,Jan-2021,767.6,,Jan-2022,0.0,30.0,1,INDIVIDUAL
10236817,20000,20000.0,20000.0,60 ,21.7,548.98,E,E2,3 ,RENT,70000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,32.25,0,Oct-2005,1,,,10,25,0.0,0.0,5995.41,5995.41,1175.78,2117.68,0.0,2701.95,27.0195,May-2020,548.98,,Oct-2020,0.0,,1,INDIVIDUAL
10227079,7000,7000.0,7000.0,,6.62,214.93,A,A2,,MORTGAGE,45633.92,Source Verified,Nov-2019,Charged Off,n,credit_card,4.52,0,Jul-1998,0,,102.0,7,18,0.0,0.0,4510.68,4510.68,3911.81,598.87,0.0,0.0,0.0,Aug-2021,214.93,,Oct-2021,0.0,,1,INDIVIDUAL
10196718,7750,7750.0,7750.0,60 ,23.4,220.27,E,E5,10+ ,OWN,50000.0,Source Verified,Nov-2019,Charged Off,n,debt_consolidation,31.25,0,Jan-1999,0,,,13,14,0.0,0.0,3855.26,3855.26,1011.92,1851.47,0.0,991.87,178.5366,Dec-2020,220.27,,May-2021,0.0,,1,INDIVIDUAL
10186728,17625,17625.0,17600.0,60 ,17.76,445.27,D,D1,6 ,RENT,40000.0,Source Verified,Dec-2019,Charged Off,n,debt_consolidation,28.7,0,May-1987,2,,,9,20,0.0,0.0,3560.84,3555.79,1553.54,2007.3,0.0,0.0,0.0,Aug-2020,445.27,,Jan-2022,0.0,,1,INDIVIDUAL
10166745,8000,8000.0,8000.0,36 ,18.55,291.44,D,D2,3 ,MORTGAGE,96000.0,Source Verified,Nov-2019,Charged Off,n,debt_consolidation,19.2,0,Apr-2005,2,,,7,7,0.0,0.0,3788.45,3788.45,2395.11,1393.34,0.0,0.0,0.0,Dec-2020,291.44,,Jan-2022,0.0,,1,INDIVIDUAL
10148677,8000,8000.0,8000.0,36 ,15.61,279.72,C,C3,3 ,RENT,30000.0,Not Verified,Nov-2019,Charged Off,n,debt_consolidation,29.6,0,Mar-2004,1,,,6,8,0.0,0.0,3158.99,3158.99,1470.76,766.79,0.0,921.44,9.2144,Jul-2020,279.72,,Dec-2020,0.0,,1,INDIVIDUAL
10148645,5125,5125.0,5125.0,36 ,15.1,177.92,C,C2,3 ,MORTGAGE,100000.0,Not Verified,Oct-2019,Charged Off,n,debt_consolidation,14.9,0,Feb-2004,2,49.0,,16,27,0.0,0.0,3408.09,3408.09,1996.16,849.81,0.0,562.12,101.1816,Mar-2021,177.92,,Aug-2021,0.0,49.0,1,INDIVIDUAL
10148562,16700,16700.0,16700.0,36 ,13.67,568.1,B,B5,2 ,RENT,46600.0,Not Verified,Nov-2019,Charged Off,n,debt_consolidation,20.06,0,Jan-2006,0,,,29,39,0.0,0.0,6249.1,6249.1,4401.47,1847.63,0.0,0.0,0.0,Oct-2020,568.1,,Jan-2022,0.0,,1,INDIVIDUAL
10148040,5375,5375.0,5375.0,36 ,17.76,193.68,D,D1,,MORTGAGE,18780.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,17.19,1,Sep-1992,2,6.0,,9,25,0.0,0.0,3679.74,3679.74,2482.93,1196.81,0.0,0.0,0.0,Jun-2021,193.68,,Dec-2021,0.0,9.0,1,INDIVIDUAL
10147378,10000,10000.0,10000.0,36 ,11.99,332.1,B,B3,9 ,OWN,60000.0,Source Verified,Oct-2019,Charged Off,n,debt_consolidation,9.16,1,Apr-2002,1,15.0,,4,14,0.0,0.0,6334.86,6334.86,4912.46,1422.4,0.0,0.0,0.0,May-2021,332.1,,Jan-2022,0.0,,1,INDIVIDUAL
10147114,15000,15000.0,15000.0,36 ,11.99,498.15,B,B3,10+ ,MORTGAGE,105000.0,Not Verified,Oct-2019,Charged Off,n,debt_consolidation,13.68,0,Dec-2002,2,,,10,27,0.0,0.0,8353.73,8353.73,5205.36,1768.5,0.0,1379.87,248.3766,Jan-2021,498.15,,May-2021,0.0,,1,INDIVIDUAL
10138687,11000,11000.0,11000.0,36 ,15.61,384.62,C,C3,,RENT,32219.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,25.82,0,Oct-1996,0,,,15,23,0.0,0.0,8846.11,8846.11,6427.28,2418.83,0.0,0.0,0.0,Oct-2021,384.62,,Jan-2022,0.0,,1,INDIVIDUAL
10137901,11500,11500.0,11500.0,36 ,14.3,394.73,C,C1,10+ ,MORTGAGE,33617.0,Verified,Nov-2019,Charged Off,n,home_improvement,25.56,0,Oct-2007,0,,,14,24,0.0,0.0,7893.55,7893.55,5780.43,2113.12,0.0,0.0,0.0,Jul-2021,394.73,,Dec-2021,0.0,,1,INDIVIDUAL
10137895,14400,14400.0,14400.0,36 ,13.67,489.86,B,B5,< 1 ,RENT,38000.0,Verified,Nov-2019,Charged Off,n,debt_consolidation,4.64,0,Feb-2002,0,,,6,7,0.0,0.0,6858.04,6858.04,4915.12,1942.92,0.0,0.0,0.0,Jan-2021,489.86,,Jan-2022,0.0,,1,INDIVIDUAL
10137575,11900,11900.0,11900.0,36 ,9.67,382.14,B,B1,1 ,RENT,85000.0,Verified,Nov-2019,Charged Off,n,credit_card,17.07,0,Jul-1995,2,,53.0,14,56,0.0,0.0,9122.13,9122.13,7527.58,822.38,0.0,772.17,7.7217,Jan-2021,382.14,,Jun-2021,0.0,,1,INDIVIDUAL
